;available;price;name;rating;link
107;В наличии;109999;Sapphire AMD Radeon RX 6700 XT NITRO+ GAMING OC [11306-01-20G] [PCI-E 4.0, 12 ГБ GDDR6, 192 бит, 2321 МГц - 2622 МГц, DisplayPort x3, HDMI];4,5;https://www.dns-shop.ru//product/17fa4d7782cd2ff0/videokarta-sapphire-amd-radeon-rx-6700-xt-nitro-gaming-oc-11306-01-20g/
108;В наличии;110499;ASUS Dual GeForce RTX 3060 Ti V2 OC Edition (LHR) [DUAL-RTX3060TI-O8G-V2] [PCI-E 4.0, 8 ГБ GDDR6, 256 бит, 1410 МГц - 1740 МГц, DisplayPort x3, HDMI x2];4,5;https://www.dns-shop.ru//product/471aa5c9fb49c823/videokarta-asus-dual-geforce-rtx-3060-ti-v2-oc-edition-lhr-dual-rtx3060ti-o8g-v2/
109;В магазинах;110499;ZOTAC GAMING GeForce RTX 3060 Ti AMP LHR White Edition [ZT-A30610F-10PLHR] [PCI-E 4.0, 8 ГБ GDDR6, 256 бит, 1410 МГц - 1680 МГц, DisplayPort x3, HDMI];5;https://www.dns-shop.ru//product/f101e0cdf8e4d763/videokarta-zotac-gaming-geforce-rtx-3060-ti-amp-lhr-white-edition-zt-a30610f-10plhr/
110;В наличии;111999;MSI AMD Radeon RX 6700 XT MECH 2X OC [RX 6700 XT MECH 2X 12G OC] [PCI-E 4.0, 12 ГБ GDDR6, 192 бит, 2321 МГц - 2620 МГц, DisplayPort x3, HDMI];4,5;https://www.dns-shop.ru//product/75190cb578033332/videokarta-msi-amd-radeon-rx-6700-xt-mech-2x-oc-rx-6700-xt-mech-2x-12g-oc/
111;В наличии;114999;ASUS Dual Radeon RX 6700 XT OC Edition [DUAL-RX6700XT-O12G] [PCI-E 4.0, 12 ГБ GDDR6, 192 бит, 2321 МГц - 2622 МГц, DisplayPort x3, HDMI];5;https://www.dns-shop.ru//product/b65325f7532bed20/videokarta-asus-dual-radeon-rx-6700-xt-oc-edition-dual-rx6700xt-o12g/
112;В наличии;114999;ASUS ROG Strix Radeon RX 6700 XT OC Edition [ROG-STRIX-RX6700XT-O12G-GAMING] [PCI-E 4.0, 12 ГБ GDDR6, 192 бит, 2321 МГц - 2622 МГц, DisplayPort x3, HDMI];4,5;https://www.dns-shop.ru//product/ef882c219cf42eb1/videokarta-asus-rog-strix-radeon-rx-6700-xt-oc-edition-rog-strix-rx6700xt-o12g-gaming/
113;В наличии;114999;GIGABYTE AMD Radeon RX 6700 XT GAMING OC [GV-R67XTGAMING OC-12GD] [PCI-E 4.0, 12 ГБ GDDR6, 192 бит, 2321 МГц, DisplayPort x2, HDMI x2];4,5;https://www.dns-shop.ru//product/7437d0ed64351b80/videokarta-gigabyte-amd-radeon-rx-6700-xt-gaming-oc-gv-r67xtgaming-oc-12gd/
114;В наличии;114999;GIGABYTE AORUS Radeon RX 6700 XT ELITE [GV-R67XTAORUS E-12GD] [PCI-E 4.0, 12 ГБ GDDR6, 192 бит, 2321 МГц - 2622 МГц, DisplayPort x2, HDMI x2];4,5;https://www.dns-shop.ru//product/0fe16f0b7b2a3332/videokarta-gigabyte-aorus-radeon-rx-6700-xt-elite-gv-r67xtaorus-e-12gd/
115;Товара нет в наличии;114999;Palit GeForce RTX 3060 Ti DUAL OC [NE6306TS19P2-190AD] [PCI-E 4.0, 8 ГБ GDDR6, 256 бит, 1410 МГц - 1695 МГц, DisplayPort x3, HDMI];4,5;https://www.dns-shop.ru//product/9a05fb360e871b80/videokarta-palit-geforce-rtx-3060-ti-dual-oc-ne6306ts19p2-190ad/
116;В наличии;116999;ASUS DUAL GeForce RTX 3060 Ti MINI OC Edition V2 (LHR) [DUAL-RTX3060TI-O8G-MINI-V2] [PCI-E 4.0, 8 ГБ GDDR6, 256 бит, 1410 МГц - 1710 МГц, DisplayPort x3, HDMI];4,5;https://www.dns-shop.ru//product/6961169feaa4d763/videokarta-asus-dual-geforce-rtx-3060-ti-mini-oc-edition-v2-lhr-dual-rtx3060ti-o8g-mini-v2/
117;В наличии;116999;XFX Speedster SWFT 309 AMD Radeon RX 6700 XT CORE [RX-67XTYJFDV] [PCI-E 4.0, 12 ГБ GDDR6, 192 бит, 2321 МГц - 2581 МГц, DisplayPort x3, HDMI];5;https://www.dns-shop.ru//product/46aec3e83157ed20/videokarta-xfx-speedster-swft-309-amd-radeon-rx-6700-xt-core-rx-67xtyjfdv/
118;В наличии;124999;GIGABYTE GeForce RTX 3070 Ti GAMING OC [GV-N307TGAMING OC-8GD] [PCI-E 4.0, 8 ГБ GDDR6X, 256 бит, 1575 МГц, DisplayPort x2, HDMI x2];4,5;https://www.dns-shop.ru//product/7f65939fb4862eb1/videokarta-gigabyte-geforce-rtx-3070-ti-gaming-oc-gv-n307tgaming-oc-8gd/
119;В наличии;124999;GIGABYTE GeForce RTX 3070 Ti VISION OC [GV-N307TVISION OC-8GD] [PCI-E 4.0, 8 ГБ GDDR6X, 256 бит, 1830 МГц, DisplayPort x2, HDMI x2];4,5;https://www.dns-shop.ru//product/389201d6bc712eb1/videokarta-gigabyte-geforce-rtx-3070-ti-vision-oc-gv-n307tvision-oc-8gd/
120;В наличии;127999;MSI GeForce RTX 3070 GAMING Z TRIO (LHR) [RTX 3070 GAMING Z TRIO 8G LHR] [PCI-E 4.0, 8 ГБ GDDR6, 256 бит, 1500 МГц - 1845 МГц, DisplayPort x3, HDMI];4,5;https://www.dns-shop.ru//product/d915206bcff82ff2/videokarta-msi-geforce-rtx-3070-gaming-z-trio-lhr-rtx-3070-gaming-z-trio-8g-lhr/
121;В наличии;128999;Palit GeForce RTX 3070 Ti GamingPro [NED307T019P2-1046A] [PCI-E 4.0, 8 ГБ GDDR6X, 256 бит, 1575 МГц - 1770 МГц, DisplayPort x3, HDMI];4,5;https://www.dns-shop.ru//product/bb884500ae092ff1/videokarta-palit-geforce-rtx-3070-ti-gamingpro-ned307t019p2-1046a/
122;В наличии;129999;ASUS Dual GeForce RTX 3070 V2 OC Edition (LHR) [DUAL-RTX3070-O8G-V2] [PCI-E 4.0, 8 ГБ GDDR6, 256 бит, 1500 МГц - 1800 МГц, DisplayPort x3, HDMI x2];4,5;https://www.dns-shop.ru//product/40e9c49afb4ac823/videokarta-asus-dual-geforce-rtx-3070-v2-oc-edition-lhr-dual-rtx3070-o8g-v2/
123;В наличии;134999;Palit GeForce RTX 3070 JetStream (LHR) [NE63070019P2-1040J] [PCI-E 4.0, 8 ГБ GDDR6, 256 бит, 1500 МГц - 1725 МГц, DisplayPort x3, HDMI];4,5;https://www.dns-shop.ru//product/7b1222bbc744d763/videokarta-palit-geforce-rtx-3070-jetstream-lhr-ne63070019p2-1040j/
124;В наличии;134999;Palit GeForce RTX 3070 Ti GameRock OC [NED307TT19P2-1047G] [PCI-E 4.0, 8 ГБ GDDR6X, 256 бит, 1575 МГц - 1845 МГц, DisplayPort x3, HDMI];4,5;https://www.dns-shop.ru//product/5697ec82ae092ff1/videokarta-palit-geforce-rtx-3070-ti-gamerock-oc-ned307tt19p2-1047g/
125;В наличии;134999;Palit GeForce RTX 3070 Ti GameRock [NED307T019P2-1047G] [PCI-E 4.0, 8 ГБ GDDR6X, 256 бит, 1575 МГц - 1770 МГц, DisplayPort x3, HDMI];4,5;https://www.dns-shop.ru//product/cc8c313aae082ff1/videokarta-palit-geforce-rtx-3070-ti-gamerock-ned307t019p2-1047g/
126;В наличии;136499;ColorFul iGame GeForce RTX 3070 Advanced OC LHR-V [RTX 3070 Advanced OC LHR-V] [PCI-E 4.0, 8 ГБ GDDR6, 256 бит, 1500 МГц - 1815 МГц, DisplayPort x3, HDMI];0;https://www.dns-shop.ru//product/1641af1979b9ed20/videokarta-colorful-igame-geforce-rtx-3070-advanced-oc-lhr-v-rtx-3070-advanced-oc-lhr-v/
127;В наличии;136499;ZOTAC GAMING GeForce RTX 3070 Twin Edge (LHR) [ZT-A30700E-10PLHR] [PCI-E 4.0, 8 ГБ GDDR6, 256 бит, 1500 МГц - 1725 МГц, DisplayPort x3, HDMI];0;https://www.dns-shop.ru//product/28c73fdb175bed20/videokarta-zotac-gaming-geforce-rtx-3070-twin-edge-lhr-zt-a30700e-10plhr/
128;В наличии;137799;EVGA GeForce RTX 3070 FTW3 Ultra GAMING LHR [08G-P5-3767-KL] [PCI-E 4.0, 8 ГБ GDDR6, 256 бит, 1500 МГц - 1815 МГц, DisplayPort x3, HDMI];4,5;https://www.dns-shop.ru//product/5854449379baed20/videokarta-evga-geforce-rtx-3070-ftw3-ultra-gaming-lhr-08g-p5-3767-kl/
129;В наличии;137999;GIGABYTE GeForce RTX 3070 Ti AORUS MASTER [GV-N307TAORUS M-8GD] [PCI-E 4.0, 8 ГБ GDDR6X, 256 бит, 1875 МГц, DisplayPort x3, HDMI x3];4,5;https://www.dns-shop.ru//product/d00d5ac5b4852eb1/videokarta-gigabyte-geforce-rtx-3070-ti-aorus-master-gv-n307taorus-m-8gd/
130;В наличии;137999;MSI GeForce RTX 3070 Ti GAMING X TRIO [RTX 3070 Ti GAMING X TRIO 8G] [PCI-E 4.0, 8 ГБ GDDR6X, 256 бит, 1575 МГц - 1830 МГц, DisplayPort x3, HDMI];4,5;https://www.dns-shop.ru//product/e627d5cabf792ff1/videokarta-msi-geforce-rtx-3070-ti-gaming-x-trio-rtx-3070-ti-gaming-x-trio-8g/
131;В наличии;139999;ASUS TUF Gaming GeForce RTX 3070 Ti OC Edition [TUF-RTX3070TI-O8G-GAMING] [PCI-E 4.0, 8 ГБ GDDR6X, 256 бит, 1575 МГц - 1815 МГц, DisplayPort x3, HDMI x2];4,5;https://www.dns-shop.ru//product/03737a51c8cf2ff2/videokarta-asus-tuf-gaming-geforce-rtx-3070-ti-oc-edition-tuf-rtx3070ti-o8g-gaming/
132;В наличии;139999;ASUS TUF Gaming GeForce RTX 3070 Ti [TUF-RTX3070TI-8G-GAMING] [PCI-E 4.0, 8 ГБ GDDR6X, 256 бит, 1575 МГц - 1770 МГц, DisplayPort x3, HDMI x2];4,5;https://www.dns-shop.ru//product/6b386035c8cf2ff2/videokarta-asus-tuf-gaming-geforce-rtx-3070-ti-tuf-rtx3070ti-8g-gaming/
133;В наличии;144999;ASUS ROG Strix GeForce RTX 3070 V2 White OC Edition (LHR) [ROG-STRIX-RTX3070-O8G-WHITE-V2] [PCI-E 4.0, 8 ГБ GDDR6, 256 бит, 1500 МГц - 1935 МГц, DisplayPort x3, HDMI x2];4,5;https://www.dns-shop.ru//product/e33c9effeaa8d763/videokarta-asus-rog-strix-geforce-rtx-3070-v2-white-oc-edition-lhr-rog-strix-rtx3070-o8g-white-v2/
134;В наличии;149999;PowerColor Red Devil AMD Radeon RX 6800 XT [AXRX 6800XT 16GBD6-3DHE/OC] [PCI-E 4.0, 16 ГБ GDDR6, 256 бит, 1825 МГц - 2340 МГц, DisplayPort x3, HDMI];4,5;https://www.dns-shop.ru//product/3342ed012d4f3332/videokarta-powercolor-red-devil-amd-radeon-rx-6800-xt-axrx-6800xt-16gbd6-3dheoc/
135;В наличии;149999;PowerColor Red Dragon AMD Radeon RX 6800 XT [AXRX 6800XT 16GBD6-3DHR/OC] [PCI-E 4.0, 16 ГБ GDDR6, 256 бит, 1825 МГц - 2310 МГц, DisplayPort x3, HDMI];4,5;https://www.dns-shop.ru//product/9dcdb9452d503332/videokarta-powercolor-red-dragon-amd-radeon-rx-6800-xt-axrx-6800xt-16gbd6-3dhroc/
136;В наличии;150999;Gigabyte GeForce RTX 3080 TURBO (LHR) [GV-N3080TURBO-10GD rev2.0] [PCI-E 4.0, 10 ГБ GDDR6X, 320 бит, 1440 МГц - 1710 МГц, DisplayPort x2, HDMI x2];4;https://www.dns-shop.ru//product/8a4dfe1ce0512ff2/videokarta-gigabyte-geforce-rtx-3080-turbo-lhr-gv-n3080turbo-10gd-rev20/
137;В наличии;151999;ASRock AMD Radeon RX 6800 XT Phantom Gaming D OC [RX6800XT PGD 16GO] [PCI-E 4.0, 16 ГБ GDDR6, 256 бит, 1825 МГц - 2065 МГц, DisplayPort x3, HDMI];4,5;https://www.dns-shop.ru//product/f254bb982ef43332/videokarta-asrock-amd-radeon-rx-6800-xt-phantom-gaming-d-oc-rx6800xt-pgd-16go/
138;В наличии;151999;ASUS AMD Radeon RX 6800 XT TUF GAMING OC [TUF-RX6800XT-O16G-GAMING] [PCI-E 4.0, 16 ГБ GDDR6, 256 бит, 1825 МГц - 2340 МГц, DisplayPort x3, HDMI];5;https://www.dns-shop.ru//product/4d5bdac16f503332/videokarta-asus-amd-radeon-rx-6800-xt-tuf-gaming-oc-tuf-rx6800xt-o16g-gaming/
139;В наличии;151999;MSI AMD Radeon RX 6800 XT GAMING Z TRIO [RX 6800 XT GAMING Z TRIO 16G] [PCI-E 4.0, 16 ГБ GDDR6, 256 бит, 1825 МГц - 2310 МГц, DisplayPort x3, HDMI];2,5;https://www.dns-shop.ru//product/6ba72f0f6947ed20/videokarta-msi-amd-radeon-rx-6800-xt-gaming-z-trio-rx-6800-xt-gaming-z-trio-16g/
